row_id,_source_file,month_start,year,month,booking_location,tankers_booked,tankers_delivered,delivery_gap,index,division,section,noofbookings,delivered
R980,tankers_reports_2024_8.csv,2024-08-01,2024,8,,176,176,0,979,7,SRINIVAS NAGAR,176,176
R981,tankers_reports_2024_8.csv,2024-08-01,2024,8,,544,544,0,980,7,TARNAKA,544,544
R982,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2111,2111,0,981,9,BALAJINAGAR (DIV 9),2111,2111
R983,tankers_reports_2024_8.csv,2024-08-01,2024,8,,48,48,0,982,9,BALANAGAR,48,48
R984,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1318,1318,0,983,9,BHAGYANAGAR,1318,1318
R985,tankers_reports_2024_8.csv,2024-08-01,2024,8,,36,36,0,984,9,BHARATHNAGAR,36,36
R986,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1129,1129,0,985,9,GAYATRI NAGAR,1129,1129
R987,tankers_reports_2024_8.csv,2024-08-01,2024,8,,494,494,0,986,9,HASMATHPET,494,494
R988,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1970,1969,1,987,9,KPHB,1970,1969
R989,tankers_reports_2024_8.csv,2024-08-01,2024,8,,193,193,0,988,9,KUKATPALLY,193,193
R990,tankers_reports_2024_8.csv,2024-08-01,2024,8,,115,115,0,989,9,MOOSAPET,115,115
R991,tankers_reports_2024_8.csv,2024-08-01,2024,8,,311,311,0,990,9,MOTI NAGAR,311,311
R992,tankers_reports_2024_8.csv,2024-08-01,2024,8,,149,149,0,991,9,VIVEKANANDA NAGAR,149,149
R993,tankers_reports_2024_8.csv,2024-08-01,2024,8,,378,378,0,992,9,YELLAMMABANDA,378,378
R994,tankers_reports_2024_8.csv,2024-08-01,2024,8,,829,829,0,993,10,ALKAPURI,829,829
R995,tankers_reports_2024_8.csv,2024-08-01,2024,8,,104,104,0,994,10,DILSHUKNAGAR,104,104
R996,tankers_reports_2024_8.csv,2024-08-01,2024,8,,55,55,0,995,10,KOTHAPETA,55,55
R997,tankers_reports_2024_8.csv,2024-08-01,2024,8,,104,104,0,996,10,LINGOJIGUDA,104,104
R998,tankers_reports_2024_8.csv,2024-08-01,2024,8,,289,289,0,997,10,MARUTHINAGAR (DIV 10),289,289
R999,tankers_reports_2024_8.csv,2024-08-01,2024,8,,205,205,0,998,10,SAHEBNAGAR (DIV 10),205,205
R1000,tankers_reports_2024_8.csv,2024-08-01,2024,8,,339,339,0,999,10,SAROORNAGAR,339,339
R1001,tankers_reports_2024_8.csv,2024-08-01,2024,8,,156,156,0,1000,10,VAISHALINAGAR (DIV 10),156,156
R1002,tankers_reports_2024_8.csv,2024-08-01,2024,8,,28,28,0,1001,12,ADARSHNAGAR,28,28
R1003,tankers_reports_2024_8.csv,2024-08-01,2024,8,,21,21,0,1002,12,Bhagatsingh Nagar,21,21
R1004,tankers_reports_2024_8.csv,2024-08-01,2024,8,,110,110,0,1003,12,CHINTAL,110,110
R1005,tankers_reports_2024_8.csv,2024-08-01,2024,8,,567,567,0,1004,12,GAJULARAMARAM,567,567
R1006,tankers_reports_2024_8.csv,2024-08-01,2024,8,,86,86,0,1005,12,JEEDIMETLA,86,86
R1007,tankers_reports_2024_8.csv,2024-08-01,2024,8,,57,57,0,1006,12,Jagathgirigutta,57,57
R1008,tankers_reports_2024_8.csv,2024-08-01,2024,8,,343,343,0,1007,12,SHAPOORNAGAR,343,343
R1009,tankers_reports_2024_8.csv,2024-08-01,2024,8,,153,153,0,1008,12,SURARAM,153,153
R1010,tankers_reports_2024_8.csv,2024-08-01,2024,8,,304,304,0,1009,12,USHODAYA,304,304
R1011,tankers_reports_2024_8.csv,2024-08-01,2024,8,,499,499,0,1010,12,suchitra,499,499
R1012,tankers_reports_2024_8.csv,2024-08-01,2024,8,,45,45,0,1011,13,ALWAL (Div13),45,45
R1013,tankers_reports_2024_8.csv,2024-08-01,2024,8,,285,285,0,1012,13,CHANUKYAPURI,285,285
R1014,tankers_reports_2024_8.csv,2024-08-01,2024,8,,132,132,0,1013,13,DEFENCE COLONY,132,132
R1015,tankers_reports_2024_8.csv,2024-08-01,2024,8,,447,447,0,1014,13,FATHER BALAIAHNAGAR (Div13),447,447
R1016,tankers_reports_2024_8.csv,2024-08-01,2024,8,,375,375,0,1015,13,GOWTHAM NAGAR,375,375
R1017,tankers_reports_2024_8.csv,2024-08-01,2024,8,,99,99,0,1016,13,MACHABOLLARAM,99,99
R1018,tankers_reports_2024_8.csv,2024-08-01,2024,8,,348,348,0,1017,13,SAINATHPURAM,348,348
R1019,tankers_reports_2024_8.csv,2024-08-01,2024,8,,78,78,0,1018,13,VAJPAYEE NAGAR,78,78
R1020,tankers_reports_2024_8.csv,2024-08-01,2024,8,,133,133,0,1019,13,VENKATAPURAM,133,133
R1021,tankers_reports_2024_8.csv,2024-08-01,2024,8,,133,133,0,1020,13,YAPRAL (Div13),133,133
R1022,tankers_reports_2024_8.csv,2024-08-01,2024,8,,27,27,0,1021,14,CHERLAPALLY,27,27
R1023,tankers_reports_2024_8.csv,2024-08-01,2024,8,,65,65,0,1022,14,HOUSING BOARD,65,65
R1024,tankers_reports_2024_8.csv,2024-08-01,2024,8,,249,249,0,1023,14,HUBSIGUDA,249,249
R1025,tankers_reports_2024_8.csv,2024-08-01,2024,8,,119,119,0,1024,14,NACHARAM,119,119
R1026,tankers_reports_2024_8.csv,2024-08-01,2024,8,,110,110,0,1025,14,RADHIKA,110,110
R1027,tankers_reports_2024_8.csv,2024-08-01,2024,8,,121,121,0,1026,14,RAMANTHAPUR(DIV 14),121,121
R1028,tankers_reports_2024_8.csv,2024-08-01,2024,8,,190,190,0,1027,14,SAIBABA NAGAR,190,190
R1029,tankers_reports_2024_8.csv,2024-08-01,2024,8,,71,71,0,1028,14,UPPAL,71,71
R1030,tankers_reports_2024_8.csv,2024-08-01,2024,8,,410,410,0,1029,15,CHANDA NAGAR,410,410
R1031,tankers_reports_2024_8.csv,2024-08-01,2024,8,,479,479,0,1030,15,DEEPTHISRI NAGAR (DIV 15),479,479
R1032,tankers_reports_2024_8.csv,2024-08-01,2024,8,,959,958,1,1031,15,Doyens section,959,958
R1033,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2428,2428,0,1032,15,GACHIBOWLI (DIV 15),2428,2428
R1034,tankers_reports_2024_8.csv,2024-08-01,2024,8,,3090,3090,0,1033,15,HAFEEZPET (DIV 15),3090,3090
R1035,tankers_reports_2024_8.csv,2024-08-01,2024,8,,5750,5750,0,1034,15,KONDAPUR (DIV 15),5750,5750
R1036,tankers_reports_2024_8.csv,2024-08-01,2024,8,,7257,7257,0,1035,15,MADHAPUR,7257,7257
R1037,tankers_reports_2024_8.csv,2024-08-01,2024,8,,620,620,0,1036,15,MIYAPUR,620,620
R1038,tankers_reports_2024_8.csv,2024-08-01,2024,8,,33,33,0,1037,15,NALLAGANDLA (DIV 15),33,33
R1039,tankers_reports_2024_8.csv,2024-08-01,2024,8,,12,12,0,1038,15,RAMACHANDRAPURAM,12,12
R1040,tankers_reports_2024_8.csv,2024-08-01,2024,8,,233,233,0,1039,16,ATTAPUR,233,233
R1041,tankers_reports_2024_8.csv,2024-08-01,2024,8,,114,114,0,1040,16,BUDVEL (DIV16),114,114
R1042,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1070,1070,0,1041,16,HYDERGUDA,1070,1070
R1043,tankers_reports_2024_8.csv,2024-08-01,2024,8,,33,33,0,1042,16,KATEDAN,33,33
R1044,tankers_reports_2024_8.csv,2024-08-01,2024,8,,50,50,0,1043,16,MAILERDEV PALLY,50,50
R1045,tankers_reports_2024_8.csv,2024-08-01,2024,8,,104,104,0,1044,16,SULEMAN NAGAR,104,104
R1046,tankers_reports_2024_8.csv,2024-08-01,2024,8,,4310,4309,1,1045,18,KISMATHPUR (DIV 18),4310,4309
R1047,tankers_reports_2024_8.csv,2024-08-01,2024,8,,6235,6235,0,1046,18,MANIKONDA (DIV 18),6235,6235
R1048,tankers_reports_2024_8.csv,2024-08-01,2024,8,,113,113,0,1047,19,BODUPPAL (DIV 19),113,113
R1049,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,1048,19,NAGARAM (DIV 19),1,1
R1050,tankers_reports_2024_8.csv,2024-08-01,2024,8,,557,557,0,1049,19,PEERJADIGUDA (DIV 19),557,557
R1051,tankers_reports_2024_8.csv,2024-08-01,2024,8,,17,17,0,1050,20,BADANGPET  (DIV 20),17,17
R1052,tankers_reports_2024_8.csv,2024-08-01,2024,8,,13,13,0,1051,20,JILLELAGUDA (DIV 20),13,13
R1053,tankers_reports_2024_8.csv,2024-08-01,2024,8,,90,90,0,1052,20,MEERPET (DIV 20),90,90
R1054,tankers_reports_2024_8.csv,2024-08-01,2024,8,,3,3,0,1053,20,SHAMSHABAD (DIV 20),3,3
R1055,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,1054,22,TURKAYAMJAL (PD 1),2,2
R1056,tankers_reports_2024_8.csv,2024-08-01,2024,8,,762,762,0,1055,23,BACHUPALLY (PD 7),762,762
R1057,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,1056,23,GANDIMAISAMMA (PD 7),2,2
R1058,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2823,2823,0,1057,23,NIZAMPET (PD 7),2823,2823
R1059,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2492,2492,0,1058,23,PRAGATHINAGAR (PD 7),2492,2492
R1060,tankers_reports_2024_8.csv,2024-08-01,2024,8,,23,23,0,1059,24,AMEENPUR (PD 8),23,23
R1061,tankers_reports_2024_8.csv,2024-08-01,2024,8,,4,4,0,1060,24,BEERAMGUDA (PD 8),4,4
R1062,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,1061,24,BOLLARAM (PD 8),1,1
R1063,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,1062,25,JAWAHARNAGAR (PD 3),2,2
R1064,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,1063,33,ALIABAD,1,1
R1065,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,1064,33,BALAPUR,1,1
R1066,tankers_reports_2024_8.csv,2024-08-01,2024,8,,18,18,0,1065,33,BANDLAGUDA  (DIV 2),18,18
R1067,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,1066,33,GOWLIPURA,2,2
R1068,tankers_reports_2024_8.csv,2024-08-01,2024,8,,4,4,0,1067,33,KANCHANBAGH,4,4
R1069,tankers_reports_2024_8.csv,2024-08-01,2024,8,,2,2,0,1068,33,MYSARAM,2,2
R1070,tankers_reports_2024_8.csv,2024-08-01,2024,8,,1,1,0,1069,33,RIYASATH NAGAR,1,1
R1071,tankers_reports_2024_8.csv,2024-08-01,2024,8,,128,128,0,1070,34,AUTONAGAR,128,128
R1072,tankers_reports_2024_8.csv,2024-08-01,2024,8,,21,21,0,1071,34,B.N.REDDY NAGAR,21,21
R1073,tankers_reports_2024_8.csv,2024-08-01,2024,8,,48,48,0,1072,34,KAMALANAGAR,48,48
R1074,tankers_reports_2024_8.csv,2024-08-01,2024,8,,143,143,0,1073,34,L.B.NAGAR,143,143
R1075,tankers_reports_2024_8.csv,2024-08-01,2024,8,,387,387,0,1074,34,MANSOORABAD,387,387
R1076,tankers_reports_2024_8.csv,2024-08-01,2024,8,,9,9,0,1075,34,NAGOLE,9,9
R1077,tankers_reports_2024_8.csv,2024-08-01,2024,8,,69,69,0,1076,34,NGO COLONY,69,69
R1078,tankers_reports_2024_8.csv,2024-08-01,2024,8,,199,199,0,1077,34,VANASTHALIPURAM (DIV 10),199,199
